name,category,text,image_path
محمد عامی تهرانی,athlete,محمد عامی تهرانی، ورزشکار وزنه‌برداری، در تاریخ 29 شهریور 1314 در بهشهر متولد شده است، قد ایشان 172 سانتیمتر (5 فوت 8 اینچ) است و وزن ایشان 74 کیلوگرم است، افتخارات مدال برنز مسابقات قهرمانی وزنه‌برداری جهان 1962 بوداپست و مدال برنز بازی‌های آسیایی 1966 بانکوک را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2111_محمد_عامی_تهرانی_image.jpg
محمد عاکفیان,athlete,محمد عاکفیان، متولد 10 خرداد 1363 در اصفهان، ایران، دونده 400 متر با قد 1، 88 متر و وزن 78 کیلوگرم است. او مقام‌های اول در مسابقات بین‌المللی مجارستان (2010)، قزاقستان (2012)، چین (2009)، و تایوان (2007، 2008) را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2112_محمد_عاکفیان_crawled.jpg
محمد عباسی,athlete,محمد عباسی، ورزشکار فوتبال، در تاریخ 3 شهریور 1379 (24 سال) در سایپا متولد شده است، قد ایشان 1، 78 متر (5 فوت 10 اینچ) است، در تیم‌های هوادار، فولاد خوزستان و خیبر خرم‌آباد بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2113_محمد_عباسی_image.jpg
محمد عباس‌زاده,athlete,محمد عباس‌زاده، مهاجم برجسته فوتبال ایران، با 65 گل بهترین گلزن دو دهه اخیر نساجی مازندران است. او رکورددار آقای گلی لیگ آزادگان با دو عنوان (92 - 91 و 96 - 95) و بهترین بازیکن این لیگ در فصل 96 - 95 بوده است. عباس‌زاده سابقه بازی در پرسپولیس، سایپا، و تراکتور را دارد و افتخاراتی نظیر بهترین مهاجم آسیا در فصل 2020 - 21، سریع‌ترین هت‌تریک تاریخ باشگاهی ایران (6 دقیقه)، و نایب‌قهرمانی لیگ برتر با پرسپولیس در فصل 92 - 93 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2114_محمد_عباسزاده_image.jpg
محمد عرب,athlete,محمد عرب، ورزشکار کشتی، در تاریخ 1310 در تهران متولد شده است، در تاریخ 1391 درگذشته است.,/content/drive/MyDrive/project/images/athlete_images/2115_محمد_عرب_image.jpg
محمد علوی ,athlete,محمد علوی، ورزشکار فوتبال، در تاریخ تاریخ ورودی نامعتبر است (خطا: نیازمند سال، ماه، روز معتبرسال) در باشگاه فوتبال فولاد خوزستان متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2117_محمد_علوی_image.jpg
محمد علیمردانی,athlete,محمد علیمردانی، ورزشکار فوتبال، در تاریخ 4 شهریور 1373 در فجر سپاسی متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2120_محمد_علیمردانی_crawled.jpg
محمد علی‌آبادی,athlete,محمد علی‌آبادی، ورزشکار فوتبال، در تاریخ 1335 در اراک متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2121_محمد_علیآبادی_image.jpg
محمد عمری,athlete,محمد عمری، متولد 21 اسفند 1378 در ارومیه، بازیکن فوتبال با قد 1، 73 متر و شماره پیراهن 10 است. او به‌صورت قرضی از پرسپولیس برای ملوان بازی می‌کند. عمری افتخارات متعددی با پرسپولیس از جمله دو قهرمانی لیگ برتر، دو قهرمانی سوپر جام و یک قهرمانی جام حذفی کسب کرده و در تیم منتخب بازیکنان زیر 25 سال فصل 1402 – 1401 قرار گرفت.,/content/drive/MyDrive/project/images/athlete_images/2123_محمد_عمری__value.jpg
محمد عیسی,athlete,محمد عیسی، متولد 12 ژوئیه 1994 در خارطوم، سودان، مهاجم فوتبال با قد 1، 83 متر است. او در حال حاضر برای نساجی مازندران بازی می‌کند و سابقه بازی در بریستول سیتی و پیتربورو یونایتد را دارد.,/content/drive/MyDrive/project/images/athlete_images/2124_محمد_عیسی__value.jpg
محمد غلامی,athlete,محمد غلامی، ورزشکار فوتبال، در تاریخ 24 بهمن 1361 (42 سال) در چوکا تالش متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2125_محمد_غلامی_image.jpg
محمد فتوحی,athlete,محمد فتوحی، ورزشکار رزمی، در تاریخ 14 آذر 1369 (34 سال) در یزد متولد شده است، افتخارات مدال نقره مسابقات شمشیربازی قهرمانی آسیا 2013 Shanghai، مدال نقره مسابقات شمشیربازی قهرمانی آسیا 2017 Hong Kong، مدال نقره مسابقات شمشیربازی قهرمانی آسیا 2018 Bangkok، مدال نقره مسابقات شمشیربازی قهرمانی آسیا مسابقات شمشیربازی قهرمانی آسیا 2019، مدال برنز مسابقات شمشیربازی قهرمانی آسیا 2012 Wakayama، مدال نقره یونیورسیاد یونیورسیاد تابستانی 2017 و مدال برنز یونیورسیاد یونیورسیاد تابستانی 2017 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2126_محمد_فتوحی_crawled.jpg
محمد فرهنگ‌دوست,athlete,محمد فرهنگ‌دوست، متولد 1325 در رشت، ایران، ورزشکار کشتی آزاد بود که در سال 1391 در کانادا درگذشت. او به عنوان یکی از ورزشکاران برجسته ایرانی در این رشته شناخته می‌شد.,/content/drive/MyDrive/project/images/athlete_images/2127_محمد_فرهنگدوست__value.jpg
محمد فقیری,athlete,محمد فقیری، ورزشکار کشتی، در تاریخ 24 دی 1363 (در 40 سال) متولد شده است، قد ایشان 1، 68 m (5 ft 6 اینچ) است.,/content/drive/MyDrive/project/images/athlete_images/2128_محمد_فقیری_image.jpg
محمد فنایی,athlete,محمد فنایی، ورزشکار فوتبال، در تاریخ 2 دی 1330 در درگز خراسان متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2129_محمد_فنایی_image.jpg
محمد قاسمی,athlete,محمد قاسمی، متولد 1369 در کازرون، ایران، بازیکن هندبال است که برای نیروی زمینی کازرون بازی می‌کند.,/content/drive/MyDrive/project/images/athlete_images/2130_محمد_قاسمی__value.jpg
محمد قاضی ,athlete,محمد قاضی، ورزشکار فوتبال، در تاریخ 9 دی 136330 دسامبر 1984 (40 سال) در تهران، ایران متولد شده است، قد ایشان 1، 87 متر (6 فوت 11 ⁄ 2 اینچ) است.,/content/drive/MyDrive/project/images/athlete_images/2131_محمد_قاضی_image.jpg
محمد قربانی ,athlete,محمد قربانی، ورزشکار کشتی، در تاریخ 3 اردیبهشت 1322 در 24 آوریل 1943 (متولد شده است، افتخارات مدال طلا کشتی قهرمانی جهان صوفیه 1971، مدال نقره کشتی قهرمانی جهان مار دل پلاتا 1969، مدال برنز کشتی قهرمانی جهان ادمونتون 1970 و مدال طلا بازی‌های آسیایی بانکوک 1970 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2132_محمد_قربانی_image.jpg
محمد قریشی,athlete,محمد قریشی، ورزشکار فوتبال، در تاریخ 13 فوریه 1995 (30 سال) در بابل، ایران متولد شده است، قد ایشان 183 سانتی‌متر است، در تیم‌های خونه به خونه [2]، صنعت نفت و ذوب‌آهن بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2133_محمد_قریشی_image.jpg
محمد مایلی‌کهن,athlete,محمد مایلی‌کهن، ورزشکار فوتبال، در تاریخ 30 خرداد 1333 (70 سال) در بندرانزلی، استان گیلان، ایران متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2135_محمد_مایلیکهن_image.jpg
محمد محبی,athlete,محمد محبی، ورزشکار فوتبال، در تاریخ 29 آذر 1377 (26 سال) در قطر 2023 متولد شده است، قد ایشان 1، 86 متر (6 فوت 1 اینچ) [1] است، در تیم‌های شاهین بوشهر، سپاهان، سانتا کلارا، ←استقلال (قرضی) و روستوف بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2136_محمد_محبی_image.jpg
محمد محمدکاظم,athlete,محمد محمدکاظم، ورزشکار والیبال، در ارومیه متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2137_محمد_محمدکاظم_crawled.jpg
محمد محمدی ,athlete,محمد محمدی، متولد 19 دی 1378 در فلکنبی، بازیکن فوتبال با قد 25 سال است که به عنوان مدافع با شماره پیراهن 5 برای تیم فارکنبرگس اف‌اف بازی می‌کند. او از سال‌های گذشته تا 1399 و از 1399 تاکنون در این تیم فعالیت داشته است.,/content/drive/MyDrive/project/images/athlete_images/2138_محمد_محمدی_image.jpg
محمد مختاری ,athlete,محمد مختاری، ورزشکار فوتبال، در تاریخ 6 بهمن 1361 (42 سال) 40 سال در تنکابن، ایران متولد شده است، قد ایشان 184 است.,/content/drive/MyDrive/project/images/athlete_images/2140_محمد_مختاری_image.jpg
محمد مقیم,athlete,محمد مقیم، ورزشکار بسکتبال.,/content/drive/MyDrive/project/images/athlete_images/2141_محمد_مقیم_image.jpg
محمد موسوی,athlete,محمد موسوی، ورزشکار والیبال، در تاریخ 31 مرداد 136622 اوت 1987 (37 سال) متولد شده است، قد ایشان 204 سانتیمتر (6 فوت 8 اینچ) است و وزن ایشان 95 کیلوگرم (209 پوند) است.,/content/drive/MyDrive/project/images/athlete_images/2142_محمد_موسوی_image.jpg
محمد میری,athlete,محمد میری، ورزشکار فوتبال، در تاریخ 5 مارس 1990 (35 سال) در سپاهان متولد شده است، قد ایشان 1، 81 متر (5 فوت 11 اینچ) است، در تیم‌های سپاهان، مس سونگون، خلخال‌دشت، سپیدرود رشت، خونه به خونه بابل، نساجی، فولاد خوزستان، هوادار و داماش گیلان بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2143_محمد_میری_image.jpg
محمد نادری ,athlete,محمد نادری، ورزشکار فوتبال، در تاریخ 14 مهر 1375 (28 سال) در قزوین، ایران [1] متولد شده است، قد ایشان 1، 88 متر (6 فوت 2 اینچ) است، در تیم‌های تراکتور، ←نساجی (قرضی)، کورتریک، ←پرسپولیس (قرضی)، استقلال، آلتای اسپور و تراکتور بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2144_محمد_نادری_crawled.jpg
محمد ناظم‌الشریعه,athlete,محمد ناظم‌الشریعه، ورزشکار فوتسال، در تاریخ 31 شهریور 1348 (55 سال) [2] در 2016 کلمبیا متولد شده است، در تیم صدرای شیراز بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2145_محمد_ناظمالشریعه_image.jpg
محمد نخودی,athlete,محمد نخودی، ورزشکار کشتی، در تاریخ 19 بهمن 1379 (در 24 سال) متولد شده است، قد ایشان 1، 81 متر (5 فوت 11 اینچ) است، افتخارات مدال نقره قهرمانی کشتی جهان اسلو 2021، مدال نقره قهرمانی کشتی جهان بلگراد 2022، مدال برنز قهرمانی کشتی جهان بلگراد 2023، مدال برنز قهرمانی کشتی جهان تیرانا 2024، مدال برنز مسابقات کشتی قهرمانی آسیا شی‌آن 2019، مدال طلا مسابقات کشتی قهرمانی آسیا بیشکک 2024 و مدال نقره قهرمانی زیر 23 سال جهان بوداپست 2019 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2147_محمد_نخودی_image.jpg
محمد نصرتی,athlete,محمد نصرتی، ورزشکار فوتبال، در تاریخ 21 دی 1360 (43 سال) [1] در کرج، ایران متولد شده است، قد ایشان 1، 86 متر (6 فوت 1 اینچ) است.,/content/drive/MyDrive/project/images/athlete_images/2148_محمد_نصرتی_image.jpg
محمد نصیری,athlete,محمد نصیری، ورزشکار وزنه‌برداری، در تاریخ 31 ژوئیه 1945 در &# 160 ; (متولد شده است، افتخارات مدال طلا بازی‌های المپیک مکزیکوسیتی 1968، مدال نقره بازی‌های المپیک مونیخ 1972، مدال برنز بازی‌های المپیک مونترال 1976، مدال طلا قهرمانی جهان مکزیکو سیتی 1968، مدال طلا قهرمانی جهان ورشو 1969، مدال طلا قهرمانی جهان کلمبوس 1970، مدال طلا قهرمانی جهان هاوانا 1973، مدال طلا قهرمانی جهان مانیل 1974، مدال نقره قهرمانی جهان مونیخ 1972، مدال برنز قهرمانی جهان برلین 1966، مدال برنز قهرمانی جهان لیما 1971، مدال برنز قهرمانی جهان مونترال 1976، مدال طلا بازی‌های آسیایی بانکوک 1966، مدال طلا بازی‌های آسیایی بانکوک 1970، مدال طلا بازی‌های آسیایی تهران 1974، مدال طلا قهرمانی آسیا مانیل 1971، مدال طلا قهرمانی آسیا بغداد 1977 و مدال برنز قهرمانی آسیا تهران 1965 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2149_محمد_نصیری_image.jpg
محمد نوازی,athlete,محمد نوازی، ورزشکار فوتبال، در تاریخ 14 شهریور 1353 در استقلالبانک ملیفجرسپاسی متولد شده است، قد ایشان 1، 78 متر است.,/content/drive/MyDrive/project/images/athlete_images/2150_محمد_نوازی_image.jpg
محمد نوری ,athlete,محمد نوری، ورزشکار فوتبال، در تاریخ 19 دی 1361 (42 سال) در سنقر، کرمانشاه، ایران متولد شده است، قد ایشان 1، 86 متر (6 فوت 1 اینچ) است، در تیم‌های هما، سپاهان، صبا، پرسپولیس، مسیمیر، تراکتور، پارس جنوبی و پیکان بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2151_محمد_نوری_image.jpg
محمد نژادمهدی,athlete,محمد نژادمهدی، متولد 28 مهر 1371 در بابل، ایران، مدافع میانی با قد 1، 84 متر است. او برای مس رفسنجان بازی می‌کند و افتخاراتی نظیر قهرمانی جام حذفی (95 - 94) و سوپر جام (1395) با ذوب‌آهن را دارد.,/content/drive/MyDrive/project/images/athlete_images/2152_محمد_نژادمهدی__value.jpg
محمد وجدان‌زاده,athlete,محمد وجدان‌زاده، ورزشکار فوتبال، در تاریخ 1331 در روستای چشین همدان متولد شده است، افتخارات مدال برنز مسابقات قهرمانی آسیا 1973 مانیل و مدال برنز مسابقات قهرمانی آسیا 1983 کویت را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2154_محمد_وجدانزاده_image.jpg
محمد پاپی,athlete,محمد پاپی، ورزشکار فوتبال، در تاریخ 21 اردیبهشت 1377 (26 سال) در الیگودرز، لرستان، ایران متولد شده است، قد ایشان 1، 84 متر (6 فوت 1 ⁄ 2 اینچ) است، در تیم‌های سپاهان، ←تراکتور (قرضی)، ←فجر سپاسی (قرضی)، ←نفت مسجد سلیمان (قرضی)، ←گل ریحان (قرضی)، ←پیکان (قرضی)، بادران، ویستا توربین، شمس آذر و چادرملو بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2156_محمد_پاپی_image.jpg
محمد پذیرایی,athlete,محمد پذیرایی، ورزشکار کشتی.,/content/drive/MyDrive/project/images/athlete_images/2157_محمد_پذیرایی_image.jpg
محمد پنجعلی,athlete,محمد پنجعلی، ورزشکار فوتبال، در تاریخ آذر 1334 (69 سال) در تهران، ایران متولد شده است، قد ایشان 170 است.,/content/drive/MyDrive/project/images/athlete_images/2158_محمد_پنجعلی_image.jpg
محمد کریمی ,athlete,محمد کریمی، ورزشکار فوتبال، در تاریخ 31 خرداد 1375 (28 سال) در ساری، ایران متولد شده است، قد ایشان 1، 77 متر (5 فوت 10 اینچ) است، در تیم‌های خونه به خونه و سپاهان بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2159_محمد_کریمی_crawled.jpg
محمد کشاورز,athlete,محمد کشاورز، متولد 14 تیر 1361 در شهر ری، تهران، ایران، بازیکن فوتسال با قد 1، 72 متر و شماره پیراهن 4 است که در پست مدافع برای تیم گیتی‌پسند بازی می‌کند. او سابقه بازی در تیم‌های سایپا ری (1376 – 1377)، دارایی ری (1377 – 1378)، بازیافت تهران (1378 – 1379)، پاسارگاد (1379 – 1381)، کوثر لرستان (1381 – 1382)، بسیج ری (1382)، شن‌سا ساوه (1382 – 1385)، شهید منصوری قرچک (1385 – 1388 و 1389 – 1390)، فولاد ماهان (1388 – 1389)، گیتی‌پسند (1390 – 1394 و 1395 –تاکنون) و تاسیسات دریایی (1394 – 1395) را دارد. کشاورز بین سال‌های 1380 – 1384 برای تیم زیر 23 سال ایران و بین سال‌های 1382 – 1395 برای تیم ملی ایران بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2160_محمد_کشاورز__value.jpg
محمد کلهر,athlete,محمد کلهر، ورزشکار فوتبال.,/content/drive/MyDrive/project/images/athlete_images/2161_محمد_کلهر_crawled.jpg
محمد گنج‌خانلو,athlete,محمد گنج‌خانلو، ورزشکار دوچرخه‌سواری، در تاریخ 4 ژوئیه 1997 (در 27 سال) متولد شده است، قد ایشان 177 است و وزن ایشان 69 است.,/content/drive/MyDrive/project/images/athlete_images/2163_محمد_گنجخانلو_image.jpg
محمدابراهیم سیف‌پور,athlete,محمدابراهیم سیف‌پور، ورزشکار کشتی، در تاریخ 12 اسفند 1316 در 3 مارس 1938 (متولد شده است، قد ایشان 161 سانتیمتر (5 فوت 3 اینچ) است، افتخارات مدال برنز بازی‌های المپیک رم 1960، مدال طلا قهرمانی جهان یوکوهاما 1961، مدال طلا قهرمانی جهان منچستر 1965، مدال نقره قهرمانی جهان صوفیه 1963 و مدال نقره بازی‌های آسیایی بانکوک 1966 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2165_محمدابراهیم_سیفپور_image.jpg
محمداسماعیل کوثری,athlete,محمداسماعیل کوثری، ورزشکار فوتبال، در تاریخ 12 فروردین 1334 (70 سال) در [متولد شده است، در تیم ابومسلم خراسان [4] بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2166_محمداسماعیل_کوثری_image.jpg
محمدامین اسدی,athlete,محمدامین اسدی، ورزشکار فوتبال، در تاریخ 3 دی 1377 (26 سال) در پرسپولیس ب متولد شده است، قد ایشان 1، 90 متر (6 فوت 3 اینچ) است، در تیم‌های پرسپولیس ب، پرسپولیس [1]، ←نفت مسجدسلیمان (قرضی)، ماشین‌سازی، آلومینیوم اراک، مس کرمان، چادرملو، پیکان و نیروی زمینی بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2167_محمدامین_اسدی_image.jpg
محمدامین حاج‌محمدی,athlete,محمدامین حاج‌محمدی، متولد 5 بهمن 1369 در تهران، ایران، بازیکن فوتبال با قد 1، 83 متر است که در پست مدافع میانی فعالیت می‌کند. او سابقه بازی در سایپا (1384 – 1387 و 1387 – 1389 و 1397 – 1398)، نفت تهران (1389 – 1394)، ملوان انزلی (1390 – 1392 به صورت قرضی)، استقلال (1394 – 1396)، گسترش فولاد (1396 – 1397)، ماشین‌سازی (1396)، خونه به خونه (1397) و تیم‌های ملی جوانان (1388 – 1389) و امید ایران (1391 – 1393) را دارد.,/content/drive/MyDrive/project/images/athlete_images/2168_محمدامین_حاجمحمدی__value.jpg
محمدامین رضایی,athlete,محمدامین رضایی، ورزشکار فوتبال، در تاریخ 21 اوت 1996 (28 سال) در آمل، مازندران، ایران متولد شده است، قد ایشان 189 سانتی‌متر است، در تیم‌های نساجی، ماشین‌سازی تبریز، مس شهربابک، شهرداری آستارا، مس کرمان، شمس‌آذر و شهرداری نوشهر بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2169_محمدامین_رضایی_image.jpg
محمدامین طباطبایی,athlete,محمدامین طباطبایی، ورزشکار والیبال، در تاریخ 5 فوریه 2001 (در 24 سال) متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2170_محمدامین_طباطبایی_image.jpg
محمدباقر آقامیری,athlete,محمدباقر آقامیری، ورزشکار کاراته، در تاریخ 1329 در حسن‌آباد یاسوکند متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2172_محمدباقر_آقامیری_image.jpg
محمدباقر صادقی,athlete,محمدباقر صادقی، ورزشکار فوتبال، در تاریخ 12 فروردین 1368 (36 سال) در اصفهان، ایران متولد شده است، قد ایشان 1، 90 متر (6 فوت 3 اینچ) است، در تیم‌های ذوب‌آهن، سپاهان، سایپا، ذوب‌آهن، صبای قم، ذوب‌آهن و ماشین‌سازی تبریز بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2173_محمدباقر_صادقی_image.jpg
محمدجعفر مرادی,athlete,محمدجعفر مرادی، متولد 21 فروردین 1369 در گیلان غرب، کرمانشاه، ایران، دونده ماراتن است.,/content/drive/MyDrive/project/images/athlete_images/2176_محمدجعفر_مرادی__value.jpg
محمدجواد عباسی,athlete,محمدجواد عباسی، ورزشکار فوتبال، در تاریخ 8 اسفند 1373 در کرمانشاه متولد شده است، قد ایشان 1، 92 متر (6 فوت 4 اینچ) است و وزن ایشان 81 کیلوگرم است، افتخارات مدال برنز بازی‌های آسیایی جاکارتا 2018 و مدال نقره بازی‌های همبستگی اسلامی باکو 2017 را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2179_محمدجواد_عباسی_crawled.jpg
محمدجواد فالیزوانیان,athlete,محمدجواد فالیزوانیان، متولد 8 خرداد 1348 در شیراز، ایران، موتورسوار ایرانی بود که در 4 شهریور 1384 در تهران درگذشت.,/content/drive/MyDrive/project/images/athlete_images/2180_محمدجواد_فالیزوانیان__value.jpg
محمدجواد محمدی,athlete,محمدجواد محمدی، ورزشکار فوتبال، در تاریخ 31 خرداد 1375 (28 سال) در ساری، ایران متولد شده است، قد ایشان 1، 83 متر (6 فوت 0 اینچ) است، در تیم‌های هف سمنان، استقلال [1]، ←کارون اروند (قرضی)، رایکا بابل، هوادار، ذوب‌آهن، فولاد خوزستان و خیبر خرم‌آباد بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2181_محمدجواد_محمدی_image.jpg
محمدجواد معنوی‌نژاد,athlete,محمدجواد معنوی‌نژاد، ورزشکار والیبال، در تاریخ 6 آذر 1374 در شهرضا، ایران متولد شده است، قد ایشان 2 متر (6 فوت 7 اینچ) است و وزن ایشان 94 کیلوگرم است.,/content/drive/MyDrive/project/images/athlete_images/2182_محمدجواد_معنوینژاد_image.jpg
محمدحسن انصاری‌فرد,athlete,محمدحسن انصاری‌فرد، ورزشکار فوتسال، در تاریخ 1 مهر 1341 در تهران [1]، ایران متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2184_محمدحسن_انصاریفرد_image.jpg
محمدحسن رجب‌زاده,athlete,محمدحسن رجب‌زاده، بازیکن فوتبال بود که نایب‌قهرمانی جام حذفی 1383 – 84 با ابومسلم، قهرمانی لیگ برتر 1389 – 90 و 1390 – 91 با سپاهان، و چندین صعود به لیگ برتر با پیام مشهد، پدیده خراسان و پیکان تهران را کسب کرد.,/content/drive/MyDrive/project/images/athlete_images/2185_محمدحسن_رجبزاده_image.jpg
محمدحسن محبی,athlete,محمدحسن محبی، ورزشکار کشتی، در تاریخ 15 شهریور 1335 (68 سال) در فیض‌آباد متولد شده است، قد ایشان 1، 82 متر (6 فوت 0 اینچ) است، افتخارات مدال برنز قهرمانی کشتی جهان 1990 توکیو، مدال طلا بازی‌های آسیایی 1982 دهلی‌نو، مدال نقره بازی‌های آسیایی 1986 سئول، مدال طلا قهرمانی آسیا 1979 جوتاندارو، مدال طلا قهرمانی آسیا 1981 لاهور، مدال طلا قهرمانی آسیا 1983 تهران، مدال طلا قهرمانی آسیا 1987 بمبئی و مدال طلا قهرمانی آسیا 1989 اوآرای، ایباراکی را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2187_محمدحسن_محبی_image.jpg
محمدحسین ابارقی,athlete,محمدحسین ابارقی، ورزشکار فوتبال، در تاریخ کرمان در 2014 تایپه متولد شده است، افتخارات مدال طلا قهرمانی جوانان آسیا 2014 تایپه و مدال برنز قهرمانی جوانان آسیا 2014 تایپه را کسب کرده است.,/content/drive/MyDrive/project/images/athlete_images/2188_محمدحسین_ابارقی_crawled.jpg
محمدحسین اسلامی ,athlete,محمدحسین اسلامی، ورزشکار فوتبال، در تاریخ 24 فروردین 1380 (24 سال) در اصفهان، ایران متولد شده است، قد ایشان 1، 75 متر (5 فوت 9 اینچ) است، در تیم‌های ذوب‌آهن و استقلال بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2189_محمدحسین_اسلامی_image.jpg
محمدحسین اکبر منادی,athlete,محمدحسین اکبر منادی، ورزشکار فوتبال، در تاریخ 11 بهمن 1374 (29 سال) در دورود، لرستان متولد شده است، قد ایشان 1، 88 متر (6 فوت 2 اینچ) است، در تیم‌های گهر دورود، سایپا، شهر خودرو، سایپا، گل‌گهر، ملوان و هوادار بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2190_محمدحسین_اکبر_منادی_image.jpg
محمدحسین جعفری,athlete,محمدحسین جعفری، ورزشکار فوتبال، در تاریخ 1340 متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2192_محمدحسین_جعفری_crawled.jpg
محمدحسین جمال,athlete,محمدحسین جمال، ورزشکار کشتی، در تاریخ یک فروردین در قم متولد شده است، وزن ایشان 82 کیلوگرم است.,/content/drive/MyDrive/project/images/athlete_images/2193_محمدحسین_جمال_crawled.jpg
محمدحسین حیدری,athlete,محمدحسین حیدری، ورزشکار فوتبال، در تاریخ 20 شهریور 1372 (31 سال) در باشگاه فوتبال مس کرمان متولد شده است، قد ایشان 1، 81 متر (5 فوت 111 ⁄ 2 اینچ) است.,/content/drive/MyDrive/project/images/athlete_images/2194_محمدحسین_حیدری_crawled.jpg
محمدحسین زاهدی‌فرد,athlete,محمدحسین زاهدی‌فرد، متولد 25 مرداد 1364 در دشتستان، ایران، داور فوتبال است. او از سال 1391 در لیگ برتر فوتبال ایران و در سال‌های 2015 - 2016 در فیفا فعالیت داشته است.,/content/drive/MyDrive/project/images/athlete_images/2195_محمدحسین_زاهدیفرد__value.jpg
محمدحسین زواری,athlete,محمدحسین زواری، ورزشکار فوتبال، در تاریخ 22 دی 1379 (24 سال) در کردکوی، ایران متولد شده است، قد ایشان 1، 78 متر (5 فوت 10 اینچ) است، در تیم‌های صنعت نفت، استقلال و هوادار بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2196_محمدحسین_زواری_image.jpg
محمدحسین ضیایی,athlete,محمدحسین ضیایی، ورزشکار فوتبال، در تهران، ایران متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2197_محمدحسین_ضیایی_image.jpg
محمدحسین فلاح,athlete,محمدحسین فلاح، ورزشکار فوتبال، در تاریخ 7 مارس 2000 (25 سال) در آمل، مازندران، [1] [2] ایران متولد شده است، قد ایشان 1، 78 متر (5 فوت 10 اینچ) است، در تیم‌های استقلال، پیکان و چادرملو بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2199_محمدحسین_فلاح_crawled.jpg
محمدحسین محبی,athlete,محمدحسین محبی، ورزشکار کشتی، در 1989 توکیو متولد شده است.,/content/drive/MyDrive/project/images/athlete_images/2200_محمدحسین_محبی_crawled.jpg
محمدحسین محمدیان,athlete,محمدحسین محمدیان، متولد 28 مرداد 1371 در ساری، مازندران، ایران، ورزشکار کشتی آزاد با قد 1، 87 متر است که تحت مربیگری علی خدایی برای ایران فعالیت می‌کند.,/content/drive/MyDrive/project/images/athlete_images/2201_محمدحسین_محمدیان_crawled.jpg
محمدحسین مرادمند,athlete,محمدحسین مرادمند، ورزشکار فوتبال، در تاریخ 01 تیر 137222 ژوئن 1993 (31 سال) در اصفهان، ایران متولد شده است، قد ایشان 1، 84 متر (6 فوت 1 ⁄ 2 اینچ) است، در تیم‌های سپاهان، شهر خودرو و استقلال بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2202_محمدحسین_مرادمند_image.jpg
محمدحسین کنعانی‌زادگان,athlete,محمدحسین کنعانی‌زادگان، ورزشکار فوتبال، در تاریخ 3 فروردین 1373 (31 سال) در بندر ماهشهر، ایران متولد شده است، قد ایشان 1، 88 متر (6 فوت 2 اینچ) است، در تیم‌های پرسپولیس، ←بیرامار (قرضی)، ←ملوان (قرضی)، استقلال، سایپا، ماشین‌سازی، پرسپولیس، الاهلی قطر و پرسپولیس بازی کرده است.,/content/drive/MyDrive/project/images/athlete_images/2205_محمدحسین_کنعانیزادگان_image.jpg
