image_path,name,description
/content/drive/MyDrive/project/images/poets_images/0_30_اسدالله شعبانی.jpg,اسدالله شعبانی,اسدالله شعبانی، شاعر و نویسنده دوره پهلوی و جمهوری اسلامی، در سال 1337 شمسی در تهران زاده شد. او آثاری چون‌ای میهن من ایران و پولک به پولک سرود.
/content/drive/MyDrive/project/images/poets_images/0_31_اسدی طوسی.jpg,اسدی طوسی,اسدی طوسی، معروف به ابونصر یا ابومنصور، در حدود سال‌های 400 تا 500 هجری قمری در توس، استان خراسان، متولد شد. او در سده پنجم هجری به عنوان شاعر، نویسنده و حماسه‌سرا فعالیت می‌کرد و آثاری چون گرشاسپ‌نامه، لغت فرس و الابنیه عن حقایق‌الادویه از او به جا مانده است. اسدی بین سال‌های 455 تا 458 هجری قمری گرشاسپ‌نامه را در نخجوان برای محمد بن اسماعیل حصی سرود. او در سال 465 هجری قمری در تبریز درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_32_افسر کرمانی.jpg,افسر کرمانی,افسر کرمانی، معروف به افسرالشعرائ، در شهر کرمان متولد شد. او در قرن سیزدهم هجری به عنوان شاعر و خوشنویس فعالیت می‌کرد و دیوان افسر کرمانی از آثار اوست. افسر انجمن ادبی کرمان را بنیان گذاشت که به دلیل مخالفت دولتمردان منحل شد و او به بم تبعید گردید. او با شاعرانی چون ایمن، جیحون و میرزا آقاخان کرمانی در ارتباط بود. افسر در شهر کرمان درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_35_افشین یداللهی.jpg,افشین یداللهی,افشین یداللهی، ترانه‌سرا و روان‌پزشک دوره قاجاریان و جمهوری اسلامی، در سال 1347 شمسی در ایزدخواست زاده شد و در سال 1395 شمسی در هشتگرد درگذشت. او آثاری چون روزشمار یک عشق سرود.
/content/drive/MyDrive/project/images/poets_images/0_38_الهامی کرمانشاهی.jpg,الهامی کرمانشاهی,الهامی کرمانشاهی، معروف به فردوسی حسینی یا الهامی، در سال 1264 هجری قمری در شهر تویسرکان متولد شد. او در قرن سیزدهم هجری به عنوان شاعر فعالیت می‌کرد و آثاری چون منظومه چهار خیابان باغ فردوس یا شاهدنامه از او به جا مانده است. الهامی بین سال‌های 1295 تا 1302 هجری قمری این منظومه را در قالب مثنوی و بر وزن و طرز شاهنامه فردوسی در شرح وقایع کربلا با حمایت ابوالقاسم لاهوتی سرود. او در سال 1325 هجری قمری در کرمانشاه درگذشت.
/content/drive/MyDrive/project/images/poets_images/1_39_امیر خسرو دهلوی.jpg,امیر خسرو دهلوی,امیر خسرو دهلوی، معروف به امیرخسرو یا حکیم ابوالحسن یمین‌الدین بن سیف‌الدین محمود، در سال 651 هجری قمری در پتیالی متولد شد. او به عنوان شاعر، عارف و موسیقی‌دان فعالیت می‌کرد و آثاری چون خمسه، قصاید و غزلیات از او به جا مانده است. خسرو در سال 725 هجری قمری در دهلی درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_40_امیر شاهی.jpg,امیر شاهی,امیر شاهی، معروف به شاهی، در سال 785 هجری قمری در شهر سبزوار متولد شد. او در قرن نهم هجری به عنوان شاعر، خوشنویس، نگارگر و موسیقی‌دان فعالیت می‌کرد. شاهی در هرات با بایسنقر مصاحبت داشت. او در سال 857 هجری قمری در استرآباد درگذشت و آرامگاهش در سبزوار قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_42_امیرشاهی سبزواری.jpg,امیرشاهی سبزواری,امیرشاهی سبزواری، شاعر، نقاش، موسیقی‌دان و خوش‌نویس دوره سبزواریان و تیموریان، در سال 857 هجری در سبزوار زاده شد و در همان سال در استرآباد درگذشت. او که با نام شاهی شناخته می‌شد، آثاری در قالب غزل و قصیده با مضامین عاشقانه و عرفانی سرود. دیوان اشعار او از آثار برجسته اوست.
/content/drive/MyDrive/project/images/poets_images/0_43_امیرعلیشیر نوایی.jpg,امیرعلیشیر نوایی,امیرعلیشیر نوایی، معروف به ذواللسانین، نوایی یا فانی، در سال 844 هجری قمری در شهر هرات متولد شد. او در دوره تیموریان به عنوان شاعر، دانشمند و سیاستمدار فعالیت می‌کرد و آثاری چون مجتمع آموزشی اخلاصیه هرات، آرامگاه عطار در نیشابور، کتابخانه امیرعلیشیر در هرات، آرامگاه جامی در هرات، آبراهه چشمه گیلاس مشهد، آرامگاه شاه قاسم انوار تربت‌جام، دارالحفاظ و ایوان صحن عتیق حرم امام رضا در مشهد، کاروانسرای سنگ‌بست، مسجد جامع ترشیز، رباط اسفراین، رباط چناران، بند طرق مشهد، پل بابا کمال هرات، مدرسه فناییه هرات و مسجد جامع سرخس را ایجاد کرد. نوایی تحصیلات اولیه را نزد پدرش، کیچکینه بخشی، از امرای تیموریان، آموخت و سپس در سمرقند ادامه تحصیل داد. با به سلطنت رسیدن سلطان حسین میرزا، به دلیل دوستی دیرینه به نزد او رفت و مورد استقبال قرار گرفت. نوایی در سال 906 هجری قمری در هرات درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_44_امین‌الدین بلیانی.jpg,امین‌الدین بلیانی,امین‌الدین بلیانی، معروف به شیخ امین‌الدین بلیانی یا امین‌الدین محمد بن علی بن مسعود بلیانی کازرونی، در سال 668 هجری قمری در کازرون، استان فارس، متولد شد. او در سده‌های هفتم و هشتم هجری به عنوان صوفی، عارف و شاعر فعالیت می‌کرد و آثاری چون دیوان اشعار، بدایه‌الذاکرین، تربیت‌نامه‌ها، جامع‌الدعوات لاهل‌الخلوات و وقف‌نامه از او به جا مانده است. امین‌الدین خانقاهی در شمال کازرون بنا کرد و به تدریس پرداخت. او همچنین بناهایی برای رفاه، تحصیل و بهداشت مردم کازرون احداث کرد. امین‌الدین در 11 ذی‌القعده 745 هجری قمری در کازرون درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_45_انوری.jpg,انوری,انوری، معروف به اوحدالدین محمدبن محمد انوری، علی بن محمد انوری یا حجه‌الحق، در ابیورد متولد شد. او در سده ششم هجری به عنوان شاعر، دانشمند، ریاضی‌دان، فیلسوف، موسیقی‌دان و اخترشناس فعالیت می‌کرد و آثاری چون دیوان انوری، البشارات فی شرح‌الاشارات، رساله‌ای در عروض و قوافی، کتاب مفید و عیون‌الحکمه از او به جا مانده است. انوری در سال 583 هجری قمری در بلخ درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_193_محمد بن یوسف اهلی شیرازی.jpg,اهلی شیرازی,اهلی شیرازی، شاعر دوره تیموریان و صفویان، در سال 858 هجری قمری در شیراز زاده شد و در سال 942 هجری درگذشت. او مثنوی سحر حلال و شمع و پروانه را سرود.
/content/drive/MyDrive/project/images/poets_images/0_47_اوحدالدین کرمانی.jpg,اوحدالدین کرمانی,اوحدالدین کرمانی، معروف به وحدالدین حامد بن ابی‌الفخر، در سال 561 هجری قمری در بردسیر (جواشیر)، استان کرمان، متولد شد. او در قرن ششم هجری به عنوان صوفی و شاعر رباعی‌گو فعالیت می‌کرد. اوحدالدین در بغداد تحصیل کرد و به حلقه مریدان شیخ شمس‌الدین سجاسی پیوست. او به ترکیه سفر کرد و در سال 632 هجری قمری به بغداد بازگشت، جایی که با شیخ شهاب‌الدین سهروردی در ارتباط بود. او در 3 شعبان 635 هجری قمری در بغداد درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_48_ایرانشان.jpg,ایرانشان,ایرانشان، معروف به ایرانشاه یا انشاه، در قرن پنجم و اوایل قرن ششم هجری قمری به عنوان شاعر فعالیت می‌کرد. او آثاری چون بهمن‌نامه و کوش‌نامه را خلق کرد. ایرانشان حدود سال 500 هجری قمری داستان بهمن بن اسفندیار را در قالب بحر متقارب به نظم درآورد و این اثر را به سلطان ملکشاه سلجوقی تقدیم کرد.
/content/drive/MyDrive/project/images/poets_images/0_49_ایرج جنتی عطایی.jpg,ایرج جنتی عطایی,ایرج جنتی عطایی، شاعر و ترانه‌سرا دوره پهلوی و جمهوری اسلامی، در سال 1325 شمسی در مشهد زاده شد. او آثاری چون و آنگاه آه‌ای فرشته و پرومته در اوین سرود و در سال 1397 در جشنواره تئاتر مورد بزرگداشت قرار گرفت.
/content/drive/MyDrive/project/images/poets_images/0_50_ایرج میرزا.jpg,ایرج میرزا,ایرج میرزا، معروف به جلال‌الممالک یا فخرالشعرا، در سال 1252 یا 1253 خورشیدی در تبریز، استان آذربایجان شرقی، متولد شد. او در قرن چهاردهم هجری به عنوان شاعر فعالیت می‌کرد. ایرج در مدرسه دارالفنون تبریز تحصیل کرد و مقدمات عربی و فرانسه را آموخت. هنگامی‌که امیرنظام گروسی مدرسه مظفری را در تبریز تاسیس کرد، ایرج معاونت آن را بر عهده گرفت. او در 22 اسفند 1304 خورشیدی در تهران درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_51_بابا فغانی شیرازی.jpg,بابا فغانی شیرازی,بابا فغانی شیرازی، معروف به بابافغانی یا فغانی، در شهر شیراز متولد شد. او در قرن دهم هجری به عنوان شاعر فعالیت می‌کرد. فغانی در جوانی به هرات سفر کرد، با جامی ملاقات کرد و از طریق او با عرفان آشنا شد. او به آذربایجان، خراسان و فسا سفر کرد و در نهایت در طوس ساکن شد. فغانی در سال آخر عمر از می‌گساری توبه کرد و در مشهد اقامت گزید. او در سال 925 هجری قمری در مشهد درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_52_بدرالدین هلالی استرآبادی.jpg,بدرالدین هلالی استرآبادی,بدرالدین هلالی استرآبادی، معروف به هلالی جغتایی، در شهر هرات متولد شد و در سال 936 هجری قمری درگذشت. او در قرن دهم هجری به عنوان شاعر فعالیت می‌کرد و آثاری چون شاه و درویش (شاه و گدا)، صفات‌العاشقین و لیلی و مجنون از او به جا مانده است. هلالی در سال 936 هجری قمری به اتهام تشیع توسط امیر عبیدالله خان ازبک و سیف‌الله نامی به قتل رسید.
/content/drive/MyDrive/project/images/poets_images/0_53_بلند اقبال.jpg,بلند اقبال,بلند اقبال، معروف به میرزا سید رضی مستوفی یا میرزا سید رضی حمزوی شیرازی، در سال 1245 خورشیدی در شهر شیراز، استان فارس، متولد شد. او در قرن سیزدهم هجری به عنوان شاعر و مستوفی فعالیت می‌کرد و دیوان اشعارش از آثار برجسته اوست. بلند اقبال در سال 1318 خورشیدی در شیراز درگذشت و آرامگاهش در شهر نجف قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_57_بیژن ترقی.jpg,بیژن ترقی,بیژن ترقی، شاعر و ترانه‌سرا دوره پهلوی و جمهوری اسلامی، در سال 1308 شمسی در تهران زاده شد و در سال 1388 شمسی درگذشت. او آثاری چون آتش کاروان و سرود وطنم را سرود.
/content/drive/MyDrive/project/images/poets_images/0_59_تورج شعبان‌خانی.jpg,تورج شعبان‌خانی,تورج شعبان‌خانی، آهنگساز و خواننده دوره پهلوی و جمهوری اسلامی، در سال 1329 شمسی در تهران زاده شد و در سال 1398 شمسی درگذشت. او آثاری چون آدمک و بهار بهار را خلق کرد.
/content/drive/MyDrive/project/images/poets_images/0_60_جامی.jpg,جامی,جامی، معروف به خاتم‌الشعرا، همه‌چیزدان، شاعر، موسیقی‌دان، ادیب و صوفی، در 23 شعبان 817 هجری قمری در جام، استان خراسان، متولد شد. او در سده نهم هجری به عنوان شاعر، موسیقی‌دان، ادیب و صوفی فعالیت می‌کرد و آثاری چون بهارستان، شواهد‌النبوه و یوسف و زلیخا از او به جا مانده است. جامی در 17 محرم 898 هجری قمری درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_61_جعفر ابراهیمی.jpg,جعفر ابراهیمی,جعفر ابراهیمی، شاعر دوره قاجاریان و جمهوری اسلامی، در سال 1330 شمسی در حور زاده شد. او با تخلص شاهد آثاری چون یک سنگ و یک دوست و آسمان ابری نیست سرود.
/content/drive/MyDrive/project/images/poets_images/0_63_جمال‌الدین عبدالرزاق.jpg,جمال‌الدین عبدالرزاق,جمال‌الدین عبدالرزاق، معروف به جمال‌الدین محمد بن عبدالرزاق اصفهانی، در شهر اصفهان متولد شد. او در قرن ششم هجری به عنوان شاعر و نقاش فعالیت می‌کرد. جمال‌الدین به آذربایجان سفر کرد و با شاعرانی چون خاقانی شروانی، انوری، ظهیر فاریابی و رشید وطواط مکاتبه و مشاعره داشت. او در سال 588 هجری قمری درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_65_جیحون یزدی.jpg,جیحون یزدی,جیحون یزدی، معروف به نواب، تاج‌الشعرا یا جیحون، در سال 1250 هجری قمری در شهر یزد متولد شد. او در قرن سیزدهم هجری به عنوان شاعر فعالیت می‌کرد و اثر نمکدان از او به جا مانده است. جیحون تحصیلات متداول را در یزد گذراند، وطن را ترک کرد و مدتی در ایران، هندوستان و اسلامبول اقامت داشت. در نهایت، در کرمان ساکن شد و در سال 1301 هجری قمری در همان شهر درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_67_حاجب شیرازی.jpg,حاجب شیرازی,حاجب شیرازی، معروف به میرزا حیدرعلی، در سال 1271 هجری قمری در کناره، استان فارس، متولد شد. او در قرن چهاردهم هجری به عنوان شاعر، صوفی، نقاش، قلمدان‌ساز، تذهیب‌کار، میناکار و خطاط فعالیت می‌کرد و دیوان حاجب از آثار اوست. در سال 1313 هجری قمری، پس از قتل ناصرالدین‌شاه، به دلیل ارتباط با سید جمال‌الدین اسدآبادی، میرزا رضا کرمانی و کامران میرزا تحت تعقیب قرار گرفت. حاجب در سال 1334 هجری قمری در تهران درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_68_حسن کاشی.jpg,حسن کاشی,حسن کاشی، شاعر دوره تیموریان، در آمل زاده شد و در سال 880 هجری درگذشت. او دیوان اشعار و مثنوی شهدا را سرود.
/content/drive/MyDrive/project/images/poets_images/1_69_حسین منزوی.jpg,حسین منزوی,حسین منزوی، شاعر دوره پهلوی و جمهوری اسلامی، در سال 1325 شمسی در زنجان زاده شد و در سال 1383 شمسی در تهران درگذشت. او آثاری چون با عشق در حوالی فاجعه سرود.
/content/drive/MyDrive/project/images/poets_images/0_70_حسین پژمان بختیاری.jpg,حسین پژمان بختیاری,حسین پژمان بختیاری، معروف به پژمان بختیاری یا سرمست، در 5 آذر 1279 خورشیدی در دشتک، استان چهارمحال بختیاری، متولد شد. او در دوره معاصر به عنوان نویسنده، مترجم، ترانه‌سرا و شاعر فعالیت می‌کرد و آثاری چون کویر اندیشه، خاشاک و آتش دل از او به جا مانده است. پژمان در سال 1304 خورشیدی در تهران خدمت سربازی انجام داد و در سال 1347 خورشیدی مدیریت ادبی برنامه گل‌های رادیو ایران را با همکاری رهی معیری بر عهده گرفت. او در 3 آذر 1353 خورشیدی درگذشت و آرامگاهش در تهران قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_71_حمزه غافل سیستانی.jpg,حمزه غافل سیستانی,حمزه غافل سیستانی، شاعر سده یازدهم هجری، در سیستان زاده شد و در زابل درگذشت. او به مهربانی شهرت داشت.
/content/drive/MyDrive/project/images/poets_images/0_72_حمید سبزواری.jpg,حمید سبزواری,حمید سبزواری، معروف به شاعر انقلاب و پدر شعر انقلاب، در سال 1304 در سبزوار، استان خراسان رضوی، متولد شد. او به عنوان شاعر، معلم و کارمند بانک فعالیت می‌کرد و آثاری چون «آمریکا، آمریکا، ننگ به نیرنگ تو»، «برخیزید ای شهیدان راه خدا»، «این پیروزی خجسته باد و این بانگ آزادی است کز خاوران خیزد» و «خمینی‌ای امام» از او به جا مانده است. سبزواری در کودتای 28 مرداد 1332 و انقلاب اسلامی ایران در سال 1357 با روح‌الله خمینی حضور داشت. او در 22 خرداد 1395 در تهران درگذشت و آرامگاهش در سبزوار قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_73_حمید مصدق.jpg,حمید مصدق,حمید مصدق، شاعر و حقوقدان دوره پهلوی و جمهوری اسلامی، در سال 1318 خورشیدی در شهرضا زاده شد و در سال 1377 خورشیدی در تهران درگذشت. او آبی، خاکستری، سیاه را سرود.
/content/drive/MyDrive/project/images/poets_images/0_75_حکیم ابوالقاسم فردوسی توسی.jpg,حکیم ابوالقاسم فردوسی توسی,حکیم ابوالقاسم فردوسی توسی، معروف به فردوسی، در سال 329 هجری قمری در شهر توس، استان خراسان، به دنیا آمد. او در قرن چهارم هجری به عنوان سخن‌سرای و سراینده‌ای برجسته شناخته می‌شد و اثر معروفش، شاهنامه، یکی از شاهکارهای ادبیات پارسی است. فردوسی پیش از سال 411 هجری قمری در همان شهر توس درگذشت و آرامگاهش نیز در آنجا قرار دارد. روز بزرگداشت فردوسی هر ساله در 25 اردیبهشت برگزار می‌شود.
/content/drive/MyDrive/project/images/poets_images/0_36_افضل الدّین بدیل بن علی خاقانی شروانی.jpg,خاقانی شروانی,خاقانی شروانی، معروف به حقایقی، خاقانی یا حسان‌العجم، در سال 520 هجری قمری در شروان متولد شد. او در قرن ششم هجری به عنوان شاعر و قصیده‌سرا فعالیت می‌کرد و آثاری چون دیوان خاقانی، تحفه‌العراقین و منشآت از او به جا مانده است. خاقانی در سال 550 هجری قمری به عراق سفر کرد، در شروان زندانی شد و در سال 569 هجری قمری به حج رفت. او در سال 595 هجری قمری در تبریز، استان آذربایجان، درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_77_خالد نقشبندی.jpg,خالد نقشبندی,خالد نقشبندی، معروف به خالد، در سال 1193 هجری قمری در قره‌داغ متولد شد. او در قرن سیزدهم هجری به عنوان عالم شافعی و مرشد طریقت نقشبندی فعالیت می‌کرد. خالد در سال 1242 هجری قمری درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_78_خاکشیر اصفهانی.jpg,خاکشیر اصفهانی,خاکشیر اصفهانی، معروف به سید جعفر موسوی یا صراحی، در سال 1300 هجری قمری در اصفهان متولد شد. او در دوره‌های قاجار و پهلوی به عنوان شاعر، کلاهدوز و جولاه فعالیت می‌کرد و آثاری چون غزل، رباعی و هزل از او به جا مانده است. خاکشیر در 26 ذی‌القعده 1375 هجری قمری در اصفهان درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_79_خلیل‌الله خلیلی.jpg,خلیل‌الله خلیلی,خلیل‌الله خلیلی، معروف به استاد خلیلی، در سال 1286 در کابل متولد شد. او به عنوان شاعر، سیاست‌مدار و نویسنده فعالیت می‌کرد و آثاری چون آثار هرات، سلطنت غزنویان، فیض قدس، احوال و آثار حکیم سنایی، از بلخ تا قونیه، یمگان، نی‌نامه و عیاری از خراسان از او به جا مانده است. خلیلی در سال 1330 رئیس مستقل مطبوعات، در سال 1332 مشاور عالی سلطنتی و سفیر کبیر در عربستان سعودی و عراق بود. او در سال 1366 در اسلام‌آباد درگذشت و آرامگاهش در کابل قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_81_خواجه عبدالله انصاری.jpg,خواجه عبدالله انصاری,خواجه عبدالله انصاری، معروف به شیخ‌الاسلام، پیر هرات، پیر انصار، انصاری هروی، جمال عصر و حافظ اهل سنت، در 2 شعبان 396 هجری قمری (405 خورشیدی) در هرات، استان خراسان، متولد شد. او در قرن پنجم هجری به عنوان دانشمند، عارف صوفی، مفسر قرآن، محدث، اهل فن جدل، استاد اخلاق و شاعر فعالیت می‌کرد. آثار او شامل ترجمه املائ طبقات‌الصوفیه سلمی، تفسیر قرآن، کشف‌الاسرار، مناجات‌نامه، نصایح، زادالعارفین، کنزالسالکین، قلندرنامه، محبت‌نامه، هفت حصار، رساله دل و جان، رساله واردات، الیه‌نامه، صد میدان و مصیبت‌نامه است. عبدالله به حج رفت و با شیخ ابوالحسن خرقانی و ابوسعید ابوالخیر دیدار کرد. او در 22 ذی‌الحجه 481 هجری قمری (487 خورشیدی) در هرات درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_83_خواجوی کرمانی.jpg,خواجوی کرمانی,خواجوی کرمانی، معروف به خواجو، خلاق‌المعانی، ملک‌الفضلا یا نخل‌بند شاعران، در سال 689 هجری قمری در کرمان متولد شد. او در عصر مغول به عنوان شاعر، صوفی، ریاضی‌دان، منجم و پزشک فعالیت می‌کرد و آثاری چون همای و همایون، گل و نوروز، روضه‌الانوار، کمال‌نامه، گوهرنامه و رساله‌های چهارگانه از او به جا مانده است. خواجو در سال 752 هجری قمری در شیراز، استان فارس، درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_84_خیام.jpg,خیام,خیام، دانشمند و شاعر دوره سلجوقیان، در سال 1048 میلادی در نیشابور زاده شد و در سال 1131 میلادی درگذشت. او رباعیات و جبر و مقابله را خلق کرد.
/content/drive/MyDrive/project/images/poets_images/2_85_رابعه قزداری.jpg,رابعه قزداری,رابعه قزداری، معروف به رابعه بلخی، زینت قوم عرب یا مگس رویین، در سده چهارم هجری به عنوان شاعر پارسی‌گو فعالیت می‌کرد و آثاری چون غزل و قطعه از او به جا مانده است. او با رودکی دیدار کرد و عاشق بکتاش، برده‌ای در دربار، شد که این عشق با دخالت حارث، برادرش، به تراژدی انجامید. رابعه پیش از سال 329 هجری قمری در بلخ، استان خراسان، درگذشت و آرامگاهش در بلخ، افغانستان، قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_86_رحیم معینی کرمانشاهی.jpg,رحیم معینی کرمانشاهی,رحیم معینی کرمانشاهی، معروف به امید، در 15 بهمن 1301 در کرمانشاه متولد شد. او به عنوان نقاش، روزنامه‌نگار، نویسنده، شاعر و ترانه‌سرا فعالیت می‌کرد و آثاری چون دیوان‌ای شمع‌ها بسوزید، اندیشه‌ای در مثنوی، دیوان خورشید شب، بررسی آثار و احوال لسان‌الغیب در حافظ برخیز، در خرابات مغان، خواب نوشین، حکایت نگفته و شاهکار از او به جا مانده است. معینی در سال 1328 روزنامه سلحشوران غرب را بنیان گذاشت و از 21 مرداد 1330 با اداره کل انتشارات و تبلیغات همکاری کرد. او در 26 آبان 1394 درگذشت و آرامگاهش در کرج، استان البرز، قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_88_رشحه.jpg,رشحه,رشحه، معروف به بیگم، دختر هاتف اصفهانی، در سال 1198 هجری قمری متولد شد. او در دوره قاجار به عنوان شاعر فعالیت می‌کرد و آثاری چون غزل و رباعی از او به جا مانده است. رشحه برخی از دختران و پسران فتحعلی‌شاه قاجار را مدح کرد و با شاعرانی چون میرزا علی‌اکبر نظیری، میرزا احمد کشته و سید محمد سحاب در ارتباط بود.
/content/drive/MyDrive/project/images/poets_images/0_89_رشیدالدین محمد بن محمد بن عبدالجلیل عمری کاتب بلخی.jpg,رشیدالدین محمد بن محمد بن عبدالجلیل عمری کاتب بلخی,رشیدالدین محمد بن محمد بن عبدالجلیل عمری کاتب بلخی، معروف به وطواط یا رشید وطواط، در سال 481 هجری قمری در شهر بلخ متولد شد. او در قرن ششم هجری به عنوان شاعر و دبیر دیوان اتسز خوارزمشاه فعالیت می‌کرد. از آثار برجسته او می‌توان به حدائق السحر فی دقائق الشعر و دیوان اشعار اشاره کرد. وطواط در سال 573 هجری قمری در گرگانج خوارزم درگذشت.
/content/drive/MyDrive/project/images/poets_images/0_90_رضا براهنی.jpg,رضا براهنی,رضا براهنی، معروف به برهان رضایی، در 21 آذر 1314 در تبریز، استان آذربایجان شرقی، متولد شد. او به عنوان شاعر، داستان‌نویس، منتقد، فعال سیاسی، استادیار و دانشیار فعالیت می‌کرد و آثاری چون خطاب به پروانه‌ها، چرا من دیگر شاعر نیمایی نیستم؟، روزگار دوزخی آقای ایاز و ظل‌الله از او به جا مانده است. براهنی در 5 فروردین 1401 درگذشت و آرامگاهش در کانادا قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_92_رضی‌الدین آرتیمانی.jpg,رضی‌الدین آرتیمانی,رضی‌الدین آرتیمانی، معروف به میرزا محمد رضی یا میررضی آرتیمانی، در شهر تویسرکان، استان همدان، متولد شد. او در قرن دهم هجری به عنوان شاعر، عارف، منشی و میرزا فعالیت می‌کرد و ساقی‌نامه از آثار برجسته اوست. رضی در همدان نزد میرمرشد بروجردی تحصیل کرد، به جمع منشیان و میرزایان شاه‌عباس صفوی پیوست و با خاندان صفوی ازدواج کرد. او در سال 1037 هجری قمری درگذشت و آرامگاهش در تویسرکان قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_93_رهی معیری.jpg,رهی معیری,رهی معیری، معروف به بیوک، رهی، زاغچه، شاه پریون، گوشه‌گیر و حق‌گو، در 10 اردیبهشت 1288 در تهران متولد شد. او به عنوان شاعر، ترانه‌سرا، تصنیف‌سرا و رئیس‌کل انتشارات و تبلیغات وزارت پیشه و هنر فعالیت می‌کرد. آثار او شامل شد خزان، شب جدایی، کاروان، مرغ حق، من از روز ازل، خزان عشق، نوای نی، دارم شب و روز، یار رمیده، یاد ایام، بهار و خلقت زن است. معیری در سال‌های 1336 به ترکیه، 1337 به اتحاد جماهیر شوروی، 1338 به ایتالیا و فرانسه، 1341 و 1345 به افغانستان و 1346 به انگلستان سفر کرد. او در 24 آبان 1347 در تهران درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/1_94_رودکی.jpg,رودکی,رودکی، معروف به ابوعبدالله جعفر بن محمد بن حکیم بن عبدالرحمن بن آدم رودکی سمرقندی، در اواسط قرن سوم هجری قمری در روستای بنج رودک متولد شد. او در قرن سوم و چهارم هجری قمری به عنوان شاعر فعالیت می‌کرد. رودکی در دربار امیر نصر سامانی بسیار محبوب شد و ثروت بسیاری به دست آورد. او در سال 329 هجری قمری (941 میلادی) در بنجرود درگذشت و آرامگاهش نیز در همان شهر قرار دارد.
/content/drive/MyDrive/project/images/poets_images/0_95_روزبه بمانی.jpg,روزبه بمانی,روزبه بمانی، شاعر و ترانه‌سرا دوره جمهوری اسلامی، در سال 1358 شمسی در تهران زاده شد. او آثاری چون کجا باید برم و دنیای این روزای من را سرود.
/content/drive/MyDrive/project/images/poets_images/0_98_زویا زاکاریان.jpg,زویا زاکاریان,زویا زاکاریان، ترانه‌سرا و نمایشنامه‌نویس دوره پهلوی و جمهوری اسلامی، در سال 1329 شمسی در تهران زاده شد. او آثاری چون قمری و کیوکیو بنگ‌بنگ را سرود.
/content/drive/MyDrive/project/images/poets_images/0_99_ساعد باقری.jpg,ساعد باقری,ساعد باقری، شاعر و مجری دوره پهلوی و جمهوری اسلامی، در سال 1339 شمسی در تهران زاده شد. او سرود ملی جمهوری اسلامی و آثاری چون نجوای جنون را سرود.
/content/drive/MyDrive/project/images/poets_images/0_100_سام میرزا صفوی.jpg,سام میرزا صفوی,سام میرزا صفوی، معروف به ابوالنصر سام میرزا صفوی، در سال 923 هجری قمری در مراغه متولد شد. او در قرن دهم هجری به عنوان اهل هنر و خوشنویس فعالیت می‌کرد و آثاری چون تذکره سامی و تحفه سامی از او به جا مانده است. سام یک‌بار به تحریک اطرافیانش از برادرش، شاه تهماسب یکم، سرپیچی کرد اما پشیمان شد و طلب بخشش کرد. در سال 956 هجری قمری، به درخواست خود، تولیت آرامگاه شیخ صفی‌الدین اردبیلی و فرمانداری اردبیل را بر عهده گرفت. در سال 969 هجری قمری از شاه تهماسب خواست او را به خراسان بفرستد. در نهایت، سام و پسرانش به قلعه قهقهه فرستاده شدند و به دستور اسماعیل میرزا، القاسب میرزا و شاه تهماسب به قتل رسیدند. او در سال 975 هجری قمری در قلعه قهقهه درگذشت.
